age,clv_score,avg_balance,monetary_volume,mortgage_outstanding,activity_intensity,investments_aum,recency_days,category
41,42975.4,17096.07982358042,3148.81,20129.26736326887,11,3332.400548467977,39,InvestmentFund
54,29114.21,14784.30299489745,1181.63,0.0,5,3200.934997463435,134,FXTransfer
71,58234.1,14028.69912734365,4505.41,0.0,16,5577.692422744542,36,InvestmentFund
51,37584.69,14133.64849092295,4242.94,37723.06429699295,9,4664.261113042472,275,DebitCard
40,9186.87,12899.72857439987,18508.43,30295.92223011998,5,3493.744164009876,265,CreditCard
37,43406.82,19141.19893386432,6309.42,0.0,9,3852.935806419659,175,PersonalLoan
31,80112.55,14542.96519972079,3380.62,149513.3013610074,10,4078.879320818107,269,SavingsAccount
53,104541.51,48788.11616426866,7910.61,52522.47855227064,14,1327.697720076311,308,PersonalLoan
21,40243.56,7985.557992196209,1526.26,0.0,13,15612.12272015192,100,CreditCard
31,31843.39,45038.94520088698,2478.0,0.0,5,8071.453805163882,269,FixedDeposit
35,29435.4,9778.517789565532,4524.29,0.0,10,9194.91114150459,195,Insurance
29,33311.43,14440.82828622514,10875.96,41366.48171131805,11,5367.998986176731,359,InvestmentFund
54,40474.84,57886.74455841587,14954.8,24081.193029699,13,2815.591749652093,102,Insurance
28,55087.92,18811.66797740363,7686.13,0.0,4,5875.983218979663,88,InvestmentFund
74,33917.66,14255.21020138953,2437.04,56263.81143253564,7,1464.237220681445,272,InvestmentFund
67,28361.98,26081.15412078263,11418.78,0.0,4,25179.15012685238,343,InvestmentFund
42,57397.75,19772.23439625283,2676.62,84717.78760730084,12,5518.7776914737,176,Insurance
73,60918.19,12688.86374649827,4534.11,0.0,7,12577.96832762348,19,Insurance
30,103363.43,12857.51591258532,1162.52,62374.418888216,5,7836.204798737795,266,CreditCard
51,16693.5,34794.65407588354,14890.38,0.0,11,11994.91271065462,208,FixedDeposit
33,12691.36,51708.58979441204,5065.52,0.0,8,18364.09208307475,196,FixedDeposit
62,43210.56,20149.807182556,2076.68,33762.42387498647,10,6666.012772114898,355,FixedDeposit
25,10556.61,24304.4908495265,8272.76,167394.6049827217,11,14997.48795909016,299,DebitCard
52,12287.63,17473.37375881094,3228.95,0.0,7,13032.75474190947,114,DebitCard
53,51088.08,55363.32816540803,7397.98,0.0,7,11663.04135757154,100,DebitCard
41,41849.08,29847.38366679592,1021.93,29663.71558158577,12,6299.563899578908,81,FXTransfer
72,25601.16,4356.356422927911,5719.59,46706.44185478052,7,20740.14585390462,36,PersonalLoan
73,59795.99,17212.07004083998,8510.38,21145.01150529351,9,6003.662173127407,250,PersonalLoan
33,50715.47,3664.988318708541,16563.49,0.0,9,10284.68107094419,272,FXTransfer
63,32977.35,27536.51945122956,1302.88,0.0,5,8777.23587503443,311,DebitCard
67,70383.1,9279.195457830398,8496.85,0.0,8,3373.667487145513,114,FixedDeposit
27,24633.02,17325.65594435563,10343.33,15388.254514215,10,18356.64940625458,358,InvestmentFund
19,25570.14,31291.3133653017,6150.82,94396.3880098442,11,4846.234882168294,21,CreditCard
30,32130.11,10118.94442176126,1939.88,58157.2254309753,7,8682.320329420183,343,InvestmentFund
40,16917.88,43477.35717194295,2293.16,0.0,6,15691.76183181602,265,DebitCard
23,71381.39,44666.67877466133,9975.77,46344.71950027526,8,4700.318251630585,309,Insurance
60,71051.3,25603.84992862181,2584.02,61494.03115345713,11,6460.109472402779,97,FXTransfer
47,20897.32,24202.87516298531,7264.24,0.0,8,6504.86397285204,52,Insurance
74,65132.83,23262.31690235104,570.81,50174.14563551907,10,5330.128814724424,159,FXTransfer
26,4565.01,12755.31373968574,2019.9,30072.23052586081,6,2335.639046720794,350,Insurance
18,72857.76,16079.96233004489,6142.22,0.0,9,6297.319139912664,31,Insurance
75,64337.23,10707.33551628644,10604.33,0.0,10,6996.010013231679,233,DebitCard
46,39915.34,9447.218999487195,15755.91,38022.98252351153,11,8581.258013295459,176,SavingsAccount
46,33537.55,16724.94709534735,6736.18,38872.14414847866,6,1587.304472009712,200,FXTransfer
74,26099.96,32489.49595158995,3263.59,85680.70874887475,17,2726.535360669471,44,FXTransfer
47,31337.19,8089.627500381181,2627.1,150812.1612220633,7,1615.178901886763,257,SavingsAccount
39,26072.8,7030.888608631331,2114.28,0.0,7,14952.59584378917,123,SavingsAccount
21,101881.46,41880.8678646034,8615.7,159596.4932245662,9,10693.53586720434,45,FixedDeposit
41,8541.39,8285.049176908939,5447.12,0.0,9,5952.215480556218,361,FXTransfer
62,29809.52,12391.42320989803,1538.59,27813.48949922691,13,8688.48898195845,263,FixedDeposit
51,17782.14,45157.92705096684,3788.43,0.0,12,12585.0909074848,1,CreditCard
59,20351.48,14569.37868063319,4550.8,0.0,12,7491.25145230258,93,InvestmentFund
74,30601.73,10711.81728610535,5448.41,0.0,10,2389.013220359062,365,DebitCard
73,28851.8,21132.05308745349,4953.69,124854.6234252826,11,2226.308060178058,268,FixedDeposit
49,28450.65,10378.95705260974,9930.61,0.0,9,28634.03323029662,148,DebitCard
34,33487.59,60641.19969373747,8981.28,0.0,16,2248.800017368745,101,FixedDeposit
71,53160.78,16265.60555952215,11116.96,0.0,10,18120.0716025343,276,InvestmentFund
65,28544.27,12848.02471368036,5040.84,0.0,10,25763.48993941605,96,FXTransfer
29,31484.99,38856.64235620722,2246.39,139060.8596849107,15,7138.958580911189,147,FixedDeposit
45,33837.53,1953.871117900294,10425.16,49397.71532536636,13,1789.099239189201,353,FixedDeposit
33,57062.69,35328.37342076187,1216.17,33042.05669631933,7,3286.950712705472,291,DebitCard
72,78572.73,29387.35918172949,2968.72,55730.04750609058,12,5223.204713748467,39,Insurance
66,24266.38,8427.734879669197,2152.2,0.0,12,4390.664799497182,260,SavingsAccount
74,17559.57,8856.79170426496,3611.59,0.0,7,2400.779768126397,289,InvestmentFund
72,49936.28,11305.40813967365,9435.49,36485.25759289738,10,3109.458992890571,230,FXTransfer
23,33716.69,14081.35412621888,1675.83,0.0,9,5086.361196189486,60,InvestmentFund
52,50075.23,32293.11337299935,2526.43,59379.11989866102,6,3979.745384494952,229,Insurance
18,34453.32,10757.68380501676,1487.7,0.0,6,10128.5822610714,293,FixedDeposit
40,27746.08,11902.86891624302,2874.05,60624.62674291837,11,4556.974002116733,45,SavingsAccount
68,106057.84,9487.931592635037,5724.13,44483.72816024916,13,10482.52336291976,206,Insurance
54,35571.58,12947.91211290104,14677.33,69896.46679522617,16,2580.658690657016,17,Insurance
40,15820.22,11583.79407120581,1481.51,32626.66316091372,5,1248.46261673702,350,DebitCard
66,25217.92,16954.77908229039,3035.05,63401.2606445048,8,8254.406478169674,244,PersonalLoan
30,45548.1,14021.70631172183,2123.65,43665.3477504293,16,7608.488694093976,82,FXTransfer
46,104982.15,26773.24334031498,841.19,18910.4490568943,8,2733.407180835399,294,Insurance
64,15801.05,25513.5005364334,1651.18,0.0,9,25969.63523016542,114,SavingsAccount
35,64113.2,44907.84762871654,3865.94,76546.28784376451,7,22504.92069259035,208,FixedDeposit
73,18561.69,41028.74804879654,2267.26,0.0,6,6926.28431163189,6,Insurance
72,57726.41,49327.86067596788,2702.4,0.0,12,27539.36443038517,329,DebitCard
36,33960.29,11501.94936346913,2999.24,0.0,14,22988.44222308739,231,PersonalLoan
72,12370.78,12306.93932710812,1965.29,0.0,16,3399.767891578144,214,Insurance
23,39086.36,18806.02954256181,2876.72,123374.5212230636,14,9447.321992928311,153,PersonalLoan
55,41753.23,17355.46971261759,4478.46,34648.51673480031,10,6169.300864363739,339,PersonalLoan
34,48692.78,41387.51277341344,13246.56,0.0,9,3674.793752883155,249,FXTransfer
75,37936.12,14625.89171810336,5883.69,119898.1870264858,14,3315.379060561555,267,InvestmentFund
38,76888.74,24951.97105572268,16438.83,69493.48351769497,6,810.0851516255138,316,PersonalLoan
45,10757.95,28295.39475446397,8069.92,0.0,13,3201.374800787109,183,DebitCard
59,14602.96,42458.31537659995,3177.94,0.0,14,8324.437634711121,203,SavingsAccount
32,36613.36,21491.55511992415,1406.86,0.0,14,9791.471871853291,365,PersonalLoan
35,41597.95,31022.60320866526,2106.75,0.0,6,7977.683808746249,194,PersonalLoan
23,19034.99,32998.06303967117,2371.81,46087.96935496488,11,8064.66292864249,162,SavingsAccount
19,76251.05,13988.55986556766,3723.83,108962.2362245608,6,5748.710565439274,304,FXTransfer
70,48054.03,42356.89779244934,16303.92,0.0,11,1359.557990601111,70,InvestmentFund
38,11590.7,5092.365042239518,11194.05,109566.783313469,8,11743.45616871211,171,PersonalLoan
34,15794.88,12222.14008367537,18298.08,48697.7972689379,8,732.4703567686915,282,DebitCard
35,25242.87,12128.53152129817,3400.7,51847.45575768765,8,4116.400115893382,337,InvestmentFund
45,76679.23,18768.71455774934,5027.01,42254.01955940597,10,12009.08637476343,69,SavingsAccount
48,30340.34,6810.143438606665,4273.26,56993.51271804096,10,4228.291461151859,169,FixedDeposit
33,11979.23,13923.21799328917,8354.81,0.0,11,13468.24364408954,93,InvestmentFund
50,43345.33,23794.92139959646,380.81,29366.73680576709,12,5706.810719359409,317,DebitCard
43,69306.83,31596.55059502436,4806.81,137747.4300356553,9,8044.763603868409,189,FXTransfer
30,69030.09,8185.985656686943,3005.17,0.0,7,16657.85287155113,294,SavingsAccount
34,22375.98,11783.60721728368,9399.77,34567.23437026747,14,6098.706293381556,226,CreditCard
51,66395.47,14342.50396120276,2709.62,32329.25679740312,10,22041.46086669311,75,FXTransfer
23,42393.59,16383.31620454251,5678.99,32223.24550642831,14,4802.78102341323,256,FXTransfer
46,60616.69,16205.79648003099,3310.16,0.0,7,15942.21879813379,9,InvestmentFund
39,25615.94,19509.68883748245,9059.33,71513.05069571885,6,7244.577225033582,148,PersonalLoan
33,38673.18,37812.87042521859,7114.23,41004.82861695948,10,6125.364010200656,212,PersonalLoan
70,34616.61,19452.68109284705,3818.96,113957.9674218337,6,29544.49811230283,288,InvestmentFund
41,77222.01,4353.533851299009,8494.15,24477.0821335944,5,2407.039157660354,247,InvestmentFund
23,10495.45,16715.76027978647,2910.33,133203.9569855256,11,3382.349071788444,331,DebitCard
25,64900.69,10500.32310400104,18734.02,50162.96297225222,12,12919.56386501067,191,SavingsAccount
60,103121.5,13212.74848552079,2067.71,155262.7535189837,14,24938.56468260397,183,FXTransfer
63,72344.79,11686.89144590247,14790.27,54178.78108005312,7,10095.24609690657,64,Insurance
75,12447.6,36633.24060942482,5182.6,0.0,12,15208.78103491264,334,InvestmentFund
56,30290.87,17211.76214021667,11380.84,0.0,10,10204.26743091233,312,FixedDeposit
72,72812.54,39723.26374515546,8305.35,58154.50542964028,10,1887.360694074858,354,FXTransfer
35,22747.03,32124.66875134111,2609.17,0.0,7,3364.428997458547,220,DebitCard
23,24531.81,11824.77072061814,4914.83,67592.48444137405,15,17632.78707063531,66,DebitCard
26,44838.03,20422.53008713304,1262.93,47460.64464793431,10,7550.69852203233,171,SavingsAccount
64,48224.52,6876.161756875937,9315.17,38241.58252226612,4,1770.287618393276,45,SavingsAccount
47,35575.44,28164.62042098707,1866.95,46594.613013585,12,7404.727565490241,286,CreditCard
34,24946.69,21053.51350800902,4365.44,50174.91912754298,7,6704.29065728698,104,DebitCard
24,32437.06,63062.8869829696,451.21,0.0,13,22162.16421980474,344,InvestmentFund
55,10972.92,7679.830518311881,2613.27,53044.74741014301,7,7610.533974816302,257,DebitCard
48,30346.66,17784.80929311288,6392.81,91033.37888999743,11,20967.94826105167,331,FXTransfer
18,11858.84,1573.597078416655,1165.99,36070.83270326925,9,15913.05106197553,365,FixedDeposit
56,4841.47,11620.54520502223,1556.03,63443.28500846957,9,3175.251690300269,23,SavingsAccount
20,18056.93,5901.063388092276,1139.62,0.0,12,2044.257857743087,286,FXTransfer
42,25434.89,2319.394594979866,5284.54,62430.63513958707,12,16469.39732905789,88,CreditCard
21,48950.29,7822.75797362915,3282.37,118800.1072160303,10,2594.629429377029,145,DebitCard
58,39877.28,71768.64409674112,4970.53,0.0,11,3198.912481213913,329,SavingsAccount
34,64590.27,26392.74207634041,2470.96,0.0,4,11497.46515620841,192,Insurance
47,21410.56,43250.76927060429,12432.29,0.0,9,4434.285866729145,196,Insurance
73,25266.74,21745.28087620878,1461.18,71321.28783561943,8,3381.13081427072,275,SavingsAccount
75,58281.56,16191.02328794287,1849.29,21953.15365364363,17,10360.27816761876,321,FXTransfer
57,55403.59,55540.66589281673,2819.53,0.0,12,7672.524896177968,27,FixedDeposit
27,12288.83,21595.23190641043,4438.44,31073.15923453245,9,2573.384381458438,189,PersonalLoan
46,70108.31,71700.7497997132,17674.61,56832.06612207198,12,2604.440362689174,23,DebitCard
19,44485.23,72746.7439873865,810.29,20937.28707164059,3,3932.149067317313,151,InvestmentFund
53,55039.49,9203.036170142554,3078.99,63021.60308790642,9,10739.59344401342,99,CreditCard
61,24492.95,26962.92436590574,10025.5,0.0,11,20295.8367860489,147,DebitCard
70,46693.96,44019.33748924304,2592.08,0.0,11,5984.285883372504,28,FXTransfer
49,106179.22,32262.97886471592,5702.12,37782.48489391599,16,1726.13059531588,85,Insurance
53,65414.04,10526.74229639584,2866.98,0.0,7,12065.59498731101,173,SavingsAccount
23,68717.96,10238.71480612612,10531.63,29605.91458046523,11,7449.606688020717,144,FixedDeposit
48,13943.63,9789.575435988128,5189.17,0.0,7,4123.179009344612,66,FixedDeposit
23,39730.6,32398.440026134,3719.13,0.0,14,4209.095797657977,331,InvestmentFund
68,51823.59,13753.08287375525,5766.52,0.0,7,10867.03614751898,49,SavingsAccount
47,22389.69,30875.42596193142,2656.25,67229.0178322578,13,17265.83591019332,253,CreditCard
73,21864.67,23059.03444784072,1486.21,56626.42038734565,8,13071.38379401945,322,SavingsAccount
64,21143.01,29102.99791889069,8360.81,41957.52727419148,8,2255.020743720503,168,CreditCard
68,73253.43,60310.22792913713,4606.71,0.0,10,18633.04043218493,268,PersonalLoan
20,71181.38,17138.57081976477,14824.38,37206.13633746016,10,11896.96148038097,205,InvestmentFund
43,37668.39,41518.92483524393,5244.33,0.0,11,3996.415149694376,131,InvestmentFund
48,34140.86,32185.64274504448,7883.29,0.0,10,9916.897792106136,219,FXTransfer
39,66411.23,17308.9558550055,16992.91,0.0,8,7824.23696159126,113,DebitCard
29,19232.62,41578.85116533918,1523.39,90850.0014844226,9,33454.92829236013,221,FXTransfer
20,30059.66,52957.44336567927,1380.7,49955.83406960549,13,3645.390335708281,360,FXTransfer
51,4865.82,43815.67794911893,470.54,0.0,6,11522.75422749508,342,InvestmentFund
64,69761.42,25768.51019221414,3695.43,0.0,7,8467.415795203266,163,DebitCard
67,39080.26,18759.04310736507,7584.61,41598.30319923732,10,6926.82345844273,200,FixedDeposit
56,52321.08,37591.12135897027,9084.76,37459.48391367772,6,10307.28056177488,86,FixedDeposit
71,92864.36,45161.13015109736,6947.19,61173.79472177301,11,10173.51119554781,249,CreditCard
39,4637.73,26702.4072271482,5475.79,39148.61061049881,8,25787.27597059812,62,FXTransfer
21,25133.73,33779.34249796793,16765.32,29787.70724123641,14,10628.29898865208,344,CreditCard
46,34942.2,10770.47377480882,9053.96,51196.42823688334,9,13699.20359747847,42,Insurance
74,39314.81,26973.69674452134,930.82,0.0,15,7899.073756413083,303,InvestmentFund
54,69696.79,26292.30942725762,3975.65,0.0,12,21249.70706973493,103,FXTransfer
66,39809.14,31760.29951834088,5783.85,42063.9812668523,9,10681.29882659882,80,CreditCard
37,18857.13,24347.67391192212,2742.12,34505.69598845018,10,17536.77602153626,296,SavingsAccount
60,14257.12,40437.45402362599,1486.19,107772.868980973,8,11314.89606773615,262,Insurance
63,50585.13,5345.892634563014,17741.08,0.0,11,10222.2925867072,179,InvestmentFund
63,7958.98,14187.89773581953,3015.82,0.0,10,18036.03962404203,270,FixedDeposit
22,71448.99,8933.578256671708,2950.15,48345.44740374949,9,10048.85333084151,7,DebitCard
38,19100.61,37420.44910655945,5272.71,0.0,14,8999.493827288145,142,InvestmentFund
23,19208.6,48885.68306799925,3934.48,0.0,9,1148.032935545968,48,DebitCard
47,40018.75,28118.1926448123,3204.44,0.0,7,2756.03295307291,133,PersonalLoan
28,15564.98,36900.51275945559,6328.85,0.0,9,2346.2209998867,30,PersonalLoan
51,46734.41,28380.42803846273,7586.99,154021.6699807642,11,14222.06414509025,305,SavingsAccount
34,34376.12,28957.44502045463,3310.15,0.0,9,14532.74000846524,132,Insurance
46,69957.61,37433.71344679765,9852.1,0.0,12,16557.7056714301,43,FixedDeposit
58,48029.29,16738.01040213682,4130.08,92050.35100767268,17,6734.410948086212,246,DebitCard
70,29016.58,10814.69206868083,3667.83,57584.25508767715,7,4282.648255423437,282,FXTransfer
21,69786.55,12679.24405926243,979.76,14434.43661689001,5,3365.767685103922,270,PersonalLoan
65,41373.61,30483.49181340605,3766.05,85582.00145211985,9,12899.74830432764,203,DebitCard
18,48772.91,3033.104650806686,1832.38,139917.0062782276,12,11492.1496902609,323,PersonalLoan
55,30250.07,42142.74886086409,2261.37,51508.92038383638,16,5943.150650327242,75,DebitCard
29,48013.22,48957.85982435838,4825.49,0.0,13,6837.579361499052,213,FixedDeposit
57,70524.06,9108.666047936322,4358.87,0.0,8,3610.455953803597,101,InvestmentFund
57,45429.41,36980.8423908411,16603.73,49468.32137496655,11,19840.6904817813,267,FXTransfer
60,33966.81,10278.04190659574,3529.86,0.0,15,2398.134948350019,148,Insurance
23,11112.32,10419.42748173414,15319.37,100534.3341986786,7,6414.004438231766,76,DebitCard
38,82661.26,18049.25422295177,6869.57,0.0,9,1062.521228011254,257,PersonalLoan
18,57763.32,11145.18902908706,721.35,44826.38936269183,10,2854.09534753172,186,CreditCard
58,47222.96,21568.10957700896,8802.53,82451.70083498098,7,633.6027024355195,56,PersonalLoan
65,87562.46,27063.09361592891,3039.64,77016.67195945625,10,7116.8162236988,4,InvestmentFund
68,14836.81,23755.830241108,1776.47,31872.81901385004,6,16198.39595215065,45,SavingsAccount
61,27863.24,26900.1487818525,18590.13,0.0,12,12628.24313902921,192,FixedDeposit
51,36995.84,32691.89500945086,8424.85,27184.36867300819,6,17750.26166545114,31,InvestmentFund
64,42505.11,28047.68211248497,13946.65,35065.81155934813,13,3129.730315719086,158,SavingsAccount
54,42350.01,14020.97539552753,1047.04,0.0,10,9508.652205597169,137,DebitCard
66,20113.96,26455.67354910893,6578.67,56833.20931128437,12,10828.86482717335,70,Insurance
62,88188.33,41489.93103718684,5892.03,57818.45719994943,8,4142.887328238468,282,FixedDeposit
38,42180.34,10137.76906941322,4110.16,0.0,15,6148.062112071969,72,PersonalLoan
36,84720.43,54370.8743426095,8495.44,0.0,14,10637.29642758564,365,Insurance
46,52960.68,13725.54386438178,3069.92,29487.25484339085,12,16940.54549963981,302,DebitCard
20,39767.95,9390.171589559355,3854.28,25176.84429926942,5,11337.87223805101,46,Insurance
41,81991.23,23999.6029830217,3974.55,0.0,11,10613.20727512018,0,SavingsAccount
25,86041.93,42840.6556897896,1158.09,0.0,5,2108.488066113805,189,DebitCard
63,28328.68,24721.23206654932,4749.6,49927.81099002256,10,5208.582216487449,148,CreditCard
22,43916.71,11558.81850316058,3037.19,50241.21877548485,8,6268.604957396128,76,InvestmentFund
50,47634.17,27158.51918318574,9176.21,33312.32058188441,5,17133.36178071148,122,SavingsAccount
22,23490.89,25732.85201467041,2992.99,0.0,10,5321.071274232545,215,CreditCard
